"Category","ServerName","Name","DisplayName","State","StartMode","StartName","PathName","Description"
"Service","WIN-DEMO-APP01","W32Time","Windows Time","Running","Auto","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalService","Maintains date and time synchronization on all clients and servers in the network. If this service is stopped, date and time synchronization will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","WIN-DEMO-APP01","WalletService","WalletService","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k appmodel","Hosts objects used by clients of the wallet"
"Service","WIN-DEMO-APP01","WbioSrvc","Windows Biometric Service","Stopped","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k WbioSvcGroup","The Windows biometric service gives client applications the ability to capture, compare, manipulate, and store biometric data without gaining direct access to any biometric hardware or samples. The service is hosted in a privileged SVCHOST process."
"Service","WIN-DEMO-APP01","Wcmsvc","Windows Connection Manager","Running","Auto","NT Authority\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","Makes automatic connect/disconnect decisions based on the network connectivity options currently available to the PC and enables management of network connectivity based on Group Policy settings."
"Service","WIN-DEMO-APP01","WdiServiceHost","Diagnostic Service Host","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\System32\svchost.exe -k LocalService","The Diagnostic Service Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local Service context.  If this service is stopped, any diagnostics that depend on it will no longer function."
"Service","WIN-DEMO-APP01","WdiSystemHost","Diagnostic System Host","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","The Diagnostic System Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local System context.  If this service is stopped, any diagnostics that depend on it will no longer function."
"Service","WIN-DEMO-APP01","WdNisSvc","Windows Defender Network Inspection Service","Stopped","Manual","NT AUTHORITY\LocalService","""C:\Program Files\Windows Defender\NisSrv.exe""","Helps guard against intrusion attempts targeting known and newly discovered vulnerabilities in network protocols"
"Service","WIN-DEMO-APP01","Wecsvc","Windows Event Collector","Stopped","Manual","NT AUTHORITY\NetworkService","C:\Windows\system32\svchost.exe -k NetworkService","This service manages persistent subscriptions to events from remote sources that support WS-Management protocol. This includes Windows Vista event logs, hardware and IPMI-enabled event sources. The service stores forwarded events in a local Event Log. If this service is stopped or disabled event subscriptions cannot be created and forwarded events cannot be accepted."
"Service","WIN-DEMO-APP01","WEPHOSTSVC","Windows Encryption Provider Host Service","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k WepHostSvcGroup","Windows Encryption Provider Host Service brokers encryption related functionalities from 3rd Party Encryption Providers to processes that need to evaluate and apply EAS policies. Stopping this will compromise EAS compliancy checks that have been established by the connected Mail Accounts"
"Service","WIN-DEMO-APP01","wercplsupport","Problem Reports and Solutions Control Panel Support","Stopped","Manual","localSystem","C:\Windows\System32\svchost.exe -k netsvcs","This service provides support for viewing, sending and deletion of system-level problem reports for the Problem Reports and Solutions control panel."
"Service","WIN-DEMO-APP01","WerSvc","Windows Error Reporting Service","Stopped","Manual","localSystem","C:\Windows\System32\svchost.exe -k WerSvcGroup","Allows errors to be reported when programs stop working or responding and allows existing solutions to be delivered. Also allows logs to be generated for diagnostic and repair services. If this service is stopped, error reporting might not work correctly and results of diagnostic services and repairs might not be displayed."
"Service","WIN-DEMO-APP01","WiaRpc","Still Image Acquisition Events","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Launches applications associated with still image acquisition events."
"Service","WIN-DEMO-APP01","WinDefend","Windows Defender Service","Running","Auto","LocalSystem","""C:\Program Files\Windows Defender\MsMpEng.exe""","Helps protect users from malware and other potentially unwanted software"
"Service","WIN-DEMO-APP01","WinHttpAutoProxySvc","WinHTTP Web Proxy Auto-Discovery Service","Running","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalService","WinHTTP implements the client HTTP stack and provides developers with a Win32 API and COM Automation component for sending HTTP requests and receiving responses. In addition, WinHTTP provides support for auto-discovering a proxy configuration via its implementation of the Web Proxy Auto-Discovery (WPAD) protocol."
"Service","WIN-DEMO-APP01","Winmgmt","Windows Management Instrumentation","Running","Auto","localSystem","C:\Windows\system32\svchost.exe -k netsvcs","Provides a common interface and object model to access management information about operating system, devices, applications and services. If this service is stopped, most Windows-based software will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","WIN-DEMO-APP01","WinRM","Windows Remote Management (WS-Management)","Running","Auto","NT AUTHORITY\NetworkService","C:\Windows\System32\svchost.exe -k NetworkService","Windows Remote Management (WinRM) service implements the WS-Management protocol for remote management. WS-Management is a standard web services protocol used for remote software and hardware management. The WinRM service listens on the network for WS-Management requests and processes them. The WinRM Service needs to be configured with a listener using winrm.cmd command line tool or through Group Policy in order for it to listen over the network. The WinRM service provides access to WMI data and enables event collection. Event collection and subscription to events require that the service is running. WinRM messages use HTTP and HTTPS as transports. The WinRM service does not depend on IIS but is preconfigured to share a port with IIS on the same machine.  The WinRM service reserves the /wsman URL prefix. To prevent conflicts with IIS, administrators should ensure that any websites hosted on IIS do not use the /wsman URL prefix."
"Service","WIN-DEMO-APP01","wisvc","Windows Insider Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","wisvc"
"Service","WIN-DEMO-APP01","wlidsvc","Microsoft Account Sign-in Assistant","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Enables user sign-in through Microsoft account identity services. If this service is stopped, users will not be able to logon to the computer with their Microsoft account."
"Service","WIN-DEMO-APP01","WLMS","Windows Licensing Monitoring Service","Running","Auto","LocalSystem","C:\Windows\system32\wlms\wlms.exe","This service monitors the Windows software license state."
"Service","WIN-DEMO-APP01","wmiApSrv","WMI Performance Adapter","Stopped","Manual","localSystem","C:\Windows\system32\wbem\WmiApSrv.exe","Provides performance library information from Windows Management Instrumentation (WMI) providers to clients on the network. This service only runs when Performance Data Helper is activated."
"Service","WIN-DEMO-APP01","WPDBusEnum","Portable Device Enumerator Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Enforces group policy for removable mass-storage devices. Enables applications such as Windows Media Player and Image Import Wizard to transfer and synchronize content using removable mass-storage devices."
"Service","WIN-DEMO-APP01","WpnService","Windows Push Notifications System Service","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","This service runs in session 0 and hosts the notification platform and connection provider which handles the connection between the device and WNS server."
"Service","WIN-DEMO-APP01","WSearch","Windows Search","Stopped","Disabled","LocalSystem","C:\Windows\system32\SearchIndexer.exe /Embedding","Provides content indexing, property caching, and search results for files, e-mail, and other content."
"Service","WIN-DEMO-APP01","wuauserv","Windows Update","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Enables the detection, download, and installation of updates for Windows and other programs. If this service is disabled, users of this computer will not be able to use Windows Update or its automatic updating feature, and programs will not be able to use the Windows Update Agent (WUA) API."
"Service","WIN-DEMO-APP01","wudfsvc","Windows Driver Foundation - User-mode Driver Framework","Running","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Creates and manages user-mode driver processes. This service cannot be stopped."
"Service","WIN-DEMO-APP01","XblAuthManager","Xbox Live Auth Manager","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Provides authentication and authorization services for interacting with Xbox Live. If this service is stopped, some applications may not operate correctly."
