"Category","ServerName","Name","DisplayName","State","StartMode","StartName","PathName","Description"
"Service","192.168.149.132","WerSvc","Windows Error Reporting Service","Stopped","Manual","localSystem","C:\Windows\System32\svchost.exe -k WerSvcGroup","Allows errors to be reported when programs stop working or responding and allows existing solutions to be delivered. Also allows logs to be generated for diagnostic and repair services. If this service is stopped, error reporting might not work correctly and results of diagnostic services and repairs might not be displayed."
"Service","192.168.149.132","WiaRpc","Still Image Acquisition Events","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Launches applications associated with still image acquisition events."
"Service","192.168.149.132","WinDefend","Windows Defender Service","Running","Auto","LocalSystem","""C:\Program Files\Windows Defender\MsMpEng.exe""","Helps protect users from malware and other potentially unwanted software"
"Service","192.168.149.132","WinHttpAutoProxySvc","WinHTTP Web Proxy Auto-Discovery Service","Running","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalService","WinHTTP implements the client HTTP stack and provides developers with a Win32 API and COM Automation component for sending HTTP requests and receiving responses. In addition, WinHTTP provides support for auto-discovering a proxy configuration via its implementation of the Web Proxy Auto-Discovery (WPAD) protocol."
"Service","192.168.149.132","Winmgmt","Windows Management Instrumentation","Running","Auto","localSystem","C:\Windows\system32\svchost.exe -k netsvcs","Provides a common interface and object model to access management information about operating system, devices, applications and services. If this service is stopped, most Windows-based software will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","WinRM","Windows Remote Management (WS-Management)","Running","Auto","NT AUTHORITY\NetworkService","C:\Windows\System32\svchost.exe -k NetworkService","Windows Remote Management (WinRM) service implements the WS-Management protocol for remote management. WS-Management is a standard web services protocol used for remote software and hardware management. The WinRM service listens on the network for WS-Management requests and processes them. The WinRM Service needs to be configured with a listener using winrm.cmd command line tool or through Group Policy in order for it to listen over the network. The WinRM service provides access to WMI data and enables event collection. Event collection and subscription to events require that the service is running. WinRM messages use HTTP and HTTPS as transports. The WinRM service does not depend on IIS but is preconfigured to share a port with IIS on the same machine.  The WinRM service reserves the /wsman URL prefix. To prevent conflicts with IIS, administrators should ensure that any websites hosted on IIS do not use the /wsman URL prefix."
"Service","192.168.149.132","wisvc","Windows Insider Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","wisvc"
"Service","192.168.149.132","wlidsvc","Microsoft Account Sign-in Assistant","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Enables user sign-in through Microsoft account identity services. If this service is stopped, users will not be able to logon to the computer with their Microsoft account."
"Service","192.168.149.132","WLMS","Windows Licensing Monitoring Service","Running","Auto","LocalSystem","C:\Windows\system32\wlms\wlms.exe","This service monitors the Windows software license state."
"Service","192.168.149.132","wmiApSrv","WMI Performance Adapter","Stopped","Manual","localSystem","C:\Windows\system32\wbem\WmiApSrv.exe","Provides performance library information from Windows Management Instrumentation (WMI) providers to clients on the network. This service only runs when Performance Data Helper is activated."
"Service","192.168.149.132","WPDBusEnum","Portable Device Enumerator Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Enforces group policy for removable mass-storage devices. Enables applications such as Windows Media Player and Image Import Wizard to transfer and synchronize content using removable mass-storage devices."
"Service","192.168.149.132","WpnService","Windows Push Notifications System Service","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","This service runs in session 0 and hosts the notification platform and connection provider which handles the connection between the device and WNS server."
"Service","192.168.149.132","WSearch","Windows Search","Stopped","Disabled","LocalSystem","C:\Windows\system32\SearchIndexer.exe /Embedding","Provides content indexing, property caching, and search results for files, e-mail, and other content."
"Service","192.168.149.132","wuauserv","Windows Update","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Enables the detection, download, and installation of updates for Windows and other programs. If this service is disabled, users of this computer will not be able to use Windows Update or its automatic updating feature, and programs will not be able to use the Windows Update Agent (WUA) API."
"Service","192.168.149.132","wudfsvc","Windows Driver Foundation - User-mode Driver Framework","Running","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Creates and manages user-mode driver processes. This service cannot be stopped."
"Service","192.168.149.132","XblAuthManager","Xbox Live Auth Manager","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Provides authentication and authorization services for interacting with Xbox Live. If this service is stopped, some applications may not operate correctly."
"Service","192.168.149.132","XblGameSave","Xbox Live Game Save","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","This service syncs save data for Xbox Live save enabled games.  If this service is stopped, game save data will not upload to or download from Xbox Live."
"Service","192.168.149.132","CDPUserSvc_8ab2b5","CDPUserSvc_8ab2b5","Running","Auto",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup",
"Service","192.168.149.132","OneSyncSvc_8ab2b5","Sync Host_8ab2b5","Running","Auto",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup","This service synchronizes mail, contacts, calendar and various other user data. Mail and other applications dependent on this functionality will not work properly when this service is not running."
"Service","192.168.149.132","PimIndexMaintenanceSvc_8ab2b5","Contact Data_8ab2b5","Stopped","Manual",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup","Indexes contact data for fast contact searching. If you stop or disable this service, contacts might be missing from your search results."
"Service","192.168.149.132","UnistoreSvc_8ab2b5","User Data Storage_8ab2b5","Stopped","Manual",,"C:\Windows\System32\svchost.exe -k UnistackSvcGroup","Handles storage of structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly."
"Service","192.168.149.132","UserDataSvc_8ab2b5","User Data Access_8ab2b5","Stopped","Manual",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup","Provides apps access to structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly."
"Service","192.168.149.132","WpnUserService_8ab2b5","Windows Push Notifications User Service_8ab2b5","Stopped","Manual",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup","This service hosts Windows notification platform which provides support for local and push notifications. Supported notifications are tile, toast and raw."
